"id","student_name","admission_date","major","gpa","email","phone","address","city","state","zip_code","country","enrollment_status","tuition_paid","scholarship","date_of_birth","emergency_contact","emergency_phone","academic_advisor","graduation_year","last_updated"
1693,"Student 1693","2025-02-06","Biology","2.62","student1693@example.com","(474) 260-3904","1693 Main St","Houston","TX","87589","USA","Part-Time","18270.36",False,"1995-08-01","Contact 1693","(263) 697-4254","Advisor 4",2025,"2025-08-20 00:13:10.943657"
1694,"Student 1694","2024-10-28","History","1.42","student1694@example.com","(642) 894-2558","1694 Main St","Phoenix","AZ","66111","USA","On-Leave","1895.46",False,"1995-01-29","Contact 1694","(806) 521-2357","Advisor 5",2026,"2025-08-20 00:13:10.943657"
1695,"Student 1695","2025-07-17","Computer Science","1.97","student1695@example.com","(519) 588-9803","1695 Main St","New York","NY","17749","USA","Full-Time","3187.10",True,"1995-03-09","Contact 1695","(579) 613-1730","Advisor 6",2027,"2025-08-20 00:13:10.943657"
1696,"Student 1696","2025-02-10","Mathematics","3.21","student1696@example.com","(816) 340-0075","1696 Main St","Los Angeles","CA","98094","USA","Part-Time","11730.60",False,"1995-02-09","Contact 1696","(309) 474-9305","Advisor 7",2024,"2025-08-20 00:13:10.943657"
1697,"Student 1697","2025-01-11","Physics","3.72","student1697@example.com","(950) 798-1858","1697 Main St","Chicago","IL","46281","USA","On-Leave","6660.48",False,"1995-02-15","Contact 1697","(386) 897-7832","Advisor 8",2025,"2025-08-20 00:13:10.943657"
1698,"Student 1698","2025-03-28","Biology","3.08","student1698@example.com","(489) 459-0702","1698 Main St","Houston","TX","55972","USA","Full-Time","48027.18",False,"1995-04-19","Contact 1698","(526) 963-4234","Advisor 9",2026,"2025-08-20 00:13:10.943657"
1699,"Student 1699","2025-02-11","History","3.80","student1699@example.com","(218) 315-5293","1699 Main St","Phoenix","AZ","00822","USA","Part-Time","37539.21",False,"1995-01-05","Contact 1699","(863) 631-5154","Advisor 10",2027,"2025-08-20 00:13:10.943657"
1700,"Student 1700","2025-03-25","Computer Science","1.02","student1700@example.com","(575) 759-3636","1700 Main St","New York","NY","53330","USA","On-Leave","27446.53",True,"1995-10-29","Contact 1700","(120) 795-6595","Advisor 1",2024,"2025-08-20 00:13:10.943657"
1701,"Student 1701","2025-06-30","Mathematics","3.29","student1701@example.com","(409) 358-4024","1701 Main St","Los Angeles","CA","85550","USA","Full-Time","16502.64",False,"1995-07-19","Contact 1701","(671) 615-5339","Advisor 2",2025,"2025-08-20 00:13:10.943657"
1702,"Student 1702","2025-01-11","Physics","2.56","student1702@example.com","(951) 575-7898","1702 Main St","Chicago","IL","61439","USA","Part-Time","1921.84",False,"1995-12-26","Contact 1702","(964) 922-6825","Advisor 3",2026,"2025-08-20 00:13:10.943657"
1703,"Student 1703","2025-04-09","Biology","1.82","student1703@example.com","(584) 352-6382","1703 Main St","Houston","TX","60018","USA","On-Leave","40181.38",False,"1995-04-04","Contact 1703","(537) 773-0334","Advisor 4",2027,"2025-08-20 00:13:10.943657"
1704,"Student 1704","2025-01-18","History","2.35","student1704@example.com","(558) 188-1045","1704 Main St","Phoenix","AZ","50655","USA","Full-Time","28007.41",False,"1995-04-28","Contact 1704","(413) 269-5406","Advisor 5",2024,"2025-08-20 00:13:10.943657"
1705,"Student 1705","2024-10-20","Computer Science","1.29","student1705@example.com","(649) 327-2400","1705 Main St","New York","NY","75244","USA","Part-Time","27747.33",True,"1995-09-29","Contact 1705","(851) 593-1895","Advisor 6",2025,"2025-08-20 00:13:10.943657"
1706,"Student 1706","2025-02-04","Mathematics","1.25","student1706@example.com","(210) 428-9825","1706 Main St","Los Angeles","CA","59216","USA","On-Leave","38760.51",False,"1995-08-23","Contact 1706","(890) 539-6173","Advisor 7",2026,"2025-08-20 00:13:10.943657"
1707,"Student 1707","2025-01-24","Physics","3.56","student1707@example.com","(946) 304-6275","1707 Main St","Chicago","IL","21771","USA","Full-Time","43923.59",False,"1995-11-07","Contact 1707","(916) 212-4374","Advisor 8",2027,"2025-08-20 00:13:10.943657"
1708,"Student 1708","2024-12-26","Biology","2.83","student1708@example.com","(744) 820-3502","1708 Main St","Houston","TX","28720","USA","Part-Time","29228.37",False,"1995-11-26","Contact 1708","(667) 433-7818","Advisor 9",2024,"2025-08-20 00:13:10.943657"
1709,"Student 1709","2025-05-18","History","0.32","student1709@example.com","(138) 587-5991","1709 Main St","Phoenix","AZ","90960","USA","On-Leave","23650.48",False,"1995-03-12","Contact 1709","(851) 975-5448","Advisor 10",2025,"2025-08-20 00:13:10.943657"
1710,"Student 1710","2025-02-23","Computer Science","1.44","student1710@example.com","(402) 650-4045","1710 Main St","New York","NY","69569","USA","Full-Time","42746.24",True,"1995-09-04","Contact 1710","(616) 505-7551","Advisor 1",2026,"2025-08-20 00:13:10.943657"
1711,"Student 1711","2024-12-29","Mathematics","1.23","student1711@example.com","(948) 647-6795","1711 Main St","Los Angeles","CA","27013","USA","Part-Time","33836.80",False,"1995-05-06","Contact 1711","(393) 432-1260","Advisor 2",2027,"2025-08-20 00:13:10.943657"
1712,"Student 1712","2024-09-25","Physics","3.97","student1712@example.com","(146) 476-4600","1712 Main St","Chicago","IL","63139","USA","On-Leave","30691.53",False,"1995-06-25","Contact 1712","(270) 252-7539","Advisor 3",2024,"2025-08-20 00:13:10.943657"
1713,"Student 1713","2024-12-07","Biology","0.04","student1713@example.com","(977) 533-0126","1713 Main St","Houston","TX","41013","USA","Full-Time","31900.78",False,"1995-03-21","Contact 1713","(892) 644-0604","Advisor 4",2025,"2025-08-20 00:13:10.943657"
1714,"Student 1714","2024-12-14","History","3.44","student1714@example.com","(145) 346-4739","1714 Main St","Phoenix","AZ","90687","USA","Part-Time","3497.28",False,"1995-11-04","Contact 1714","(835) 526-5303","Advisor 5",2026,"2025-08-20 00:13:10.943657"
1715,"Student 1715","2025-07-10","Computer Science","3.04","student1715@example.com","(797) 806-3625","1715 Main St","New York","NY","53358","USA","On-Leave","48197.78",True,"1995-10-21","Contact 1715","(815) 736-5633","Advisor 6",2027,"2025-08-20 00:13:10.943657"
1716,"Student 1716","2025-08-09","Mathematics","0.16","student1716@example.com","(697) 645-9310","1716 Main St","Los Angeles","CA","15442","USA","Full-Time","31688.57",False,"1995-03-15","Contact 1716","(222) 425-6228","Advisor 7",2024,"2025-08-20 00:13:10.943657"
1717,"Student 1717","2025-04-13","Physics","1.47","student1717@example.com","(714) 513-8229","1717 Main St","Chicago","IL","86370","USA","Part-Time","6537.09",False,"1995-12-13","Contact 1717","(178) 224-2393","Advisor 8",2025,"2025-08-20 00:13:10.943657"
1718,"Student 1718","2025-07-20","Biology","0.01","student1718@example.com","(684) 899-7232","1718 Main St","Houston","TX","19706","USA","On-Leave","42052.77",False,"1995-10-02","Contact 1718","(345) 696-4712","Advisor 9",2026,"2025-08-20 00:13:10.943657"
1719,"Student 1719","2024-10-31","History","1.66","student1719@example.com","(466) 770-4445","1719 Main St","Phoenix","AZ","99020","USA","Full-Time","25892.92",False,"1995-10-01","Contact 1719","(903) 940-8227","Advisor 10",2027,"2025-08-20 00:13:10.943657"
1720,"Student 1720","2025-08-07","Computer Science","1.11","student1720@example.com","(154) 194-5781","1720 Main St","New York","NY","44300","USA","Part-Time","17777.46",True,"1995-09-11","Contact 1720","(250) 524-1172","Advisor 1",2024,"2025-08-20 00:13:10.943657"
1721,"Student 1721","2024-10-07","Mathematics","1.17","student1721@example.com","(305) 476-4719","1721 Main St","Los Angeles","CA","43321","USA","On-Leave","21686.60",False,"1995-02-07","Contact 1721","(330) 456-2166","Advisor 2",2025,"2025-08-20 00:13:10.943657"
1722,"Student 1722","2025-04-23","Physics","0.88","student1722@example.com","(270) 158-0330","1722 Main St","Chicago","IL","87595","USA","Full-Time","28663.89",False,"1995-05-06","Contact 1722","(414) 901-1256","Advisor 3",2026,"2025-08-20 00:13:10.943657"
1723,"Student 1723","2025-02-02","Biology","1.56","student1723@example.com","(309) 824-8430","1723 Main St","Houston","TX","06376","USA","Part-Time","10801.78",False,"1995-05-31","Contact 1723","(197) 790-6654","Advisor 4",2027,"2025-08-20 00:13:10.943657"
1724,"Student 1724","2025-05-13","History","3.76","student1724@example.com","(779) 373-3435","1724 Main St","Phoenix","AZ","97668","USA","On-Leave","41339.57",False,"1995-07-03","Contact 1724","(599) 476-2597","Advisor 5",2024,"2025-08-20 00:13:10.943657"
1725,"Student 1725","2025-02-04","Computer Science","2.07","student1725@example.com","(314) 587-6262","1725 Main St","New York","NY","18932","USA","Full-Time","2813.79",True,"1995-06-08","Contact 1725","(241) 366-0693","Advisor 6",2025,"2025-08-20 00:13:10.943657"
1726,"Student 1726","2025-07-25","Mathematics","2.66","student1726@example.com","(554) 695-5624","1726 Main St","Los Angeles","CA","99707","USA","Part-Time","29208.76",False,"1995-11-13","Contact 1726","(258) 539-1451","Advisor 7",2026,"2025-08-20 00:13:10.943657"
1727,"Student 1727","2025-05-26","Physics","0.08","student1727@example.com","(807) 997-3060","1727 Main St","Chicago","IL","31481","USA","On-Leave","3173.20",False,"1995-12-29","Contact 1727","(965) 397-9006","Advisor 8",2027,"2025-08-20 00:13:10.943657"
1728,"Student 1728","2025-01-17","Biology","2.79","student1728@example.com","(738) 294-0317","1728 Main St","Houston","TX","94410","USA","Full-Time","44036.01",False,"1995-08-17","Contact 1728","(163) 575-2728","Advisor 9",2024,"2025-08-20 00:13:10.943657"
1729,"Student 1729","2024-12-02","History","1.32","student1729@example.com","(670) 323-1564","1729 Main St","Phoenix","AZ","29012","USA","Part-Time","3709.84",False,"1995-10-04","Contact 1729","(411) 348-5382","Advisor 10",2025,"2025-08-20 00:13:10.943657"
1730,"Student 1730","2025-08-09","Computer Science","3.26","student1730@example.com","(530) 147-2437","1730 Main St","New York","NY","87608","USA","On-Leave","10716.44",True,"1995-05-03","Contact 1730","(357) 546-9662","Advisor 1",2026,"2025-08-20 00:13:10.943657"
1731,"Student 1731","2025-01-23","Mathematics","3.00","student1731@example.com","(695) 454-8071","1731 Main St","Los Angeles","CA","29767","USA","Full-Time","2449.60",False,"1995-10-05","Contact 1731","(904) 525-7252","Advisor 2",2027,"2025-08-20 00:13:10.943657"
1732,"Student 1732","2024-10-20","Physics","2.19","student1732@example.com","(141) 213-9914","1732 Main St","Chicago","IL","91025","USA","Part-Time","15944.81",False,"1995-06-12","Contact 1732","(976) 684-8259","Advisor 3",2024,"2025-08-20 00:13:10.943657"
1733,"Student 1733","2025-05-21","Biology","3.53","student1733@example.com","(859) 660-9619","1733 Main St","Houston","TX","32435","USA","On-Leave","6380.77",False,"1995-09-09","Contact 1733","(536) 409-6522","Advisor 4",2025,"2025-08-20 00:13:10.943657"
1734,"Student 1734","2024-12-05","History","0.81","student1734@example.com","(493) 349-3975","1734 Main St","Phoenix","AZ","55479","USA","Full-Time","18095.81",False,"1995-11-18","Contact 1734","(739) 380-0894","Advisor 5",2026,"2025-08-20 00:13:10.943657"
1735,"Student 1735","2025-05-27","Computer Science","1.73","student1735@example.com","(651) 906-1895","1735 Main St","New York","NY","18412","USA","Part-Time","32436.67",True,"1995-12-25","Contact 1735","(583) 764-3327","Advisor 6",2027,"2025-08-20 00:13:10.943657"
1736,"Student 1736","2025-01-26","Mathematics","3.84","student1736@example.com","(878) 873-7797","1736 Main St","Los Angeles","CA","35458","USA","On-Leave","44495.28",False,"1995-11-12","Contact 1736","(507) 883-0705","Advisor 7",2024,"2025-08-20 00:13:10.943657"
1737,"Student 1737","2024-12-01","Physics","2.05","student1737@example.com","(596) 167-0162","1737 Main St","Chicago","IL","84554","USA","Full-Time","46566.14",False,"1995-06-16","Contact 1737","(886) 372-0131","Advisor 8",2025,"2025-08-20 00:13:10.943657"
1738,"Student 1738","2025-07-17","Biology","1.62","student1738@example.com","(641) 372-3281","1738 Main St","Houston","TX","20435","USA","Part-Time","28769.25",False,"1995-12-01","Contact 1738","(729) 566-2985","Advisor 9",2026,"2025-08-20 00:13:10.943657"
1739,"Student 1739","2024-09-23","History","1.01","student1739@example.com","(839) 713-8775","1739 Main St","Phoenix","AZ","35492","USA","On-Leave","1598.02",False,"1995-02-21","Contact 1739","(291) 347-7964","Advisor 10",2027,"2025-08-20 00:13:10.943657"
1740,"Student 1740","2024-12-09","Computer Science","2.90","student1740@example.com","(931) 581-3990","1740 Main St","New York","NY","54137","USA","Full-Time","37073.05",True,"1995-10-08","Contact 1740","(829) 755-2287","Advisor 1",2024,"2025-08-20 00:13:10.943657"
1741,"Student 1741","2024-12-17","Mathematics","1.06","student1741@example.com","(306) 609-2890","1741 Main St","Los Angeles","CA","22739","USA","Part-Time","32670.98",False,"1995-05-28","Contact 1741","(516) 127-6531","Advisor 2",2025,"2025-08-20 00:13:10.943657"
1742,"Student 1742","2025-05-26","Physics","1.50","student1742@example.com","(315) 742-2845","1742 Main St","Chicago","IL","58070","USA","On-Leave","46506.95",False,"1995-08-11","Contact 1742","(350) 333-4024","Advisor 3",2026,"2025-08-20 00:13:10.943657"
1743,"Student 1743","2025-05-13","Biology","0.68","student1743@example.com","(169) 902-8231","1743 Main St","Houston","TX","15824","USA","Full-Time","5940.83",False,"1995-10-24","Contact 1743","(160) 652-3390","Advisor 4",2027,"2025-08-20 00:13:10.943657"
1744,"Student 1744","2024-11-01","History","0.78","student1744@example.com","(280) 393-7820","1744 Main St","Phoenix","AZ","16957","USA","Part-Time","19822.01",False,"1995-02-28","Contact 1744","(946) 148-9241","Advisor 5",2024,"2025-08-20 00:13:10.943657"
1745,"Student 1745","2025-04-08","Computer Science","0.60","student1745@example.com","(123) 655-0956","1745 Main St","New York","NY","48685","USA","On-Leave","49347.08",True,"1995-11-30","Contact 1745","(837) 614-9160","Advisor 6",2025,"2025-08-20 00:13:10.943657"
1746,"Student 1746","2024-09-23","Mathematics","2.87","student1746@example.com","(959) 436-0088","1746 Main St","Los Angeles","CA","27780","USA","Full-Time","18880.24",False,"1995-12-22","Contact 1746","(426) 571-3579","Advisor 7",2026,"2025-08-20 00:13:10.943657"
1747,"Student 1747","2025-02-03","Physics","0.26","student1747@example.com","(126) 864-3960","1747 Main St","Chicago","IL","27210","USA","Part-Time","42922.48",False,"1995-06-04","Contact 1747","(891) 486-4732","Advisor 8",2027,"2025-08-20 00:13:10.943657"
1748,"Student 1748","2025-07-13","Biology","3.69","student1748@example.com","(516) 358-6452","1748 Main St","Houston","TX","85938","USA","On-Leave","16755.47",False,"1995-01-17","Contact 1748","(422) 856-9109","Advisor 9",2024,"2025-08-20 00:13:10.943657"
1749,"Student 1749","2025-08-09","History","3.61","student1749@example.com","(707) 952-3840","1749 Main St","Phoenix","AZ","20527","USA","Full-Time","44001.63",False,"1995-05-09","Contact 1749","(539) 932-9369","Advisor 10",2025,"2025-08-20 00:13:10.943657"
1750,"Student 1750","2025-06-15","Computer Science","0.58","student1750@example.com","(579) 435-9134","1750 Main St","New York","NY","91436","USA","Part-Time","41043.05",True,"1995-06-15","Contact 1750","(610) 899-0054","Advisor 1",2026,"2025-08-20 00:13:10.943657"
1751,"Student 1751","2025-07-16","Mathematics","1.15","student1751@example.com","(817) 734-7606","1751 Main St","Los Angeles","CA","06242","USA","On-Leave","16272.47",False,"1995-02-05","Contact 1751","(309) 266-9819","Advisor 2",2027,"2025-08-20 00:13:10.943657"
1752,"Student 1752","2024-08-28","Physics","0.51","student1752@example.com","(640) 617-8992","1752 Main St","Chicago","IL","12618","USA","Full-Time","22980.88",False,"1995-04-04","Contact 1752","(234) 680-1611","Advisor 3",2024,"2025-08-20 00:13:10.943657"
1753,"Student 1753","2024-11-28","Biology","0.58","student1753@example.com","(574) 766-5976","1753 Main St","Houston","TX","74381","USA","Part-Time","3605.55",False,"1995-07-29","Contact 1753","(993) 817-5667","Advisor 4",2025,"2025-08-20 00:13:10.943657"
1754,"Student 1754","2025-07-19","History","2.95","student1754@example.com","(369) 956-5605","1754 Main St","Phoenix","AZ","51014","USA","On-Leave","47551.88",False,"1995-05-01","Contact 1754","(515) 286-3109","Advisor 5",2026,"2025-08-20 00:13:10.943657"
1755,"Student 1755","2025-07-14","Computer Science","3.49","student1755@example.com","(456) 902-8797","1755 Main St","New York","NY","19227","USA","Full-Time","7972.90",True,"1995-06-04","Contact 1755","(539) 270-0167","Advisor 6",2027,"2025-08-20 00:13:10.943657"
1756,"Student 1756","2025-06-24","Mathematics","0.56","student1756@example.com","(523) 772-8880","1756 Main St","Los Angeles","CA","48797","USA","Part-Time","2494.90",False,"1995-12-23","Contact 1756","(312) 208-4548","Advisor 7",2024,"2025-08-20 00:13:10.943657"
1757,"Student 1757","2024-12-19","Physics","3.32","student1757@example.com","(567) 537-6666","1757 Main St","Chicago","IL","18489","USA","On-Leave","10683.19",False,"1995-04-13","Contact 1757","(210) 470-0069","Advisor 8",2025,"2025-08-20 00:13:10.943657"
1758,"Student 1758","2025-06-02","Biology","1.52","student1758@example.com","(317) 675-0132","1758 Main St","Houston","TX","96793","USA","Full-Time","45021.49",False,"1995-05-05","Contact 1758","(921) 861-6768","Advisor 9",2026,"2025-08-20 00:13:10.943657"
